Utg9678	JANSVD010000004.1	89.873	237	9	8	1182835	1183065	14879	14652	4.35e-75	291
Utg9678	JANSVD010000004.1	93.782	193	12	0	2662	2854	1323394	1323202	4.35e-75	291
Utg9678	JANSVD010000004.1	90.610	213	19	1	479195	479406	1298620	1298408	2.62e-72	281
Utg9678	JANSVD010000004.1	92.228	193	15	0	2662	2854	1324969	1324777	4.38e-70	274
Utg9678	JANSVD010000004.1	76.710	614	61	43	1186676	1187237	1313130	1313713	7.33e-68	267
Utg9678	JANSVD010000004.1	87.773	229	25	2	2627	2854	1308778	1308552	2.64e-67	265
Utg9678	JANSVD010000004.1	83.929	280	32	5	249311	249577	136842	136563	1.59e-64	255
Utg9678	JANSVD010000004.1	90.155	193	19	0	2662	2854	8480	8672	2.05e-63	252
Utg9678	JANSVD010000004.1	81.440	361	20	18	1192505	1192824	11898	11544	2.05e-63	252
Utg9678	JANSVD010000004.1	89.163	203	18	3	3679	3878	3408	3609	7.39e-63	250
Utg9678	JANSVD010000004.1	86.555	238	18	8	1193893	1194122	11678	11909	7.39e-63	250
Utg9678	JANSVD010000004.1	81.739	345	22	26	1186107	1186440	1312751	1313065	7.39e-63	250
Utg9678	JANSVD010000004.1	77.963	481	47	27	1185894	1186345	2399	1949	9.56e-62	246
Utg9678	JANSVD010000004.1	85.837	233	31	2	2365	2596	10011	10242	9.56e-62	246
Utg9678	JANSVD010000004.1	96.528	144	5	0	3263	3406	1302946	1303089	1.60e-59	239
Utg9678	JANSVD010000004.1	90.395	177	17	0	820291	820467	1274071	1273895	7.44e-58	233
Utg9678	JANSVD010000004.1	90.395	177	17	0	1128460	1128636	1273895	1274071	7.44e-58	233
Utg9678	JANSVD010000004.1	83.750	240	27	5	1193889	1194122	7276	7509	7.49e-53	217
Utg9678	JANSVD010000004.1	84.279	229	24	5	1192505	1192727	7498	7276	9.69e-52	213
Utg9678	JANSVD010000004.1	85.714	203	14	8	1183788	1183986	14217	14026	7.55e-48	200
Utg9678	JANSVD010000004.1	88.024	167	17	3	6296	6462	14605	14768	3.51e-46	195
Utg9678	JANSVD010000004.1	90.909	143	13	0	3368	3510	5822	5964	1.26e-45	193
Utg9678	JANSVD010000004.1	82.479	234	21	11	1192492	1192718	1310017	1310237	5.87e-44	187
Utg9678	JANSVD010000004.1	89.116	147	14	2	2452	2596	9147	9293	2.73e-42	182
Utg9678	JANSVD010000004.1	89.781	137	14	0	481367	481503	1295475	1295611	1.27e-40	176
Utg9678	JANSVD010000004.1	79.004	281	39	17	1191296	1191568	3676	3408	4.57e-40	174
Utg9678	JANSVD010000004.1	91.935	124	10	0	248944	249067	136969	136846	4.57e-40	174
Utg9678	JANSVD010000004.1	91.870	123	10	0	894386	894508	785819	785941	1.64e-39	172
Utg9678	JANSVD010000004.1	83.158	190	26	5	484933	485118	1302385	1302198	2.13e-38	169
Utg9678	JANSVD010000004.1	96.842	95	2	1	330581	330675	1141497	1141590	4.61e-35	158
Utg9678	JANSVD010000004.1	95.745	94	2	1	6932	7023	1141590	1141497	7.71e-33	150
Utg9678	JANSVD010000004.1	88.281	128	7	7	1183782	1183908	15186	15066	9.97e-32	147
Utg9678	JANSVD010000004.1	80.583	206	26	11	1186240	1186440	1325766	1325962	9.97e-32	147
Utg9678	JANSVD010000004.1	96.512	86	3	0	151586	151671	964477	964562	1.29e-30	143
Utg9678	JANSVD010000004.1	73.511	487	78	39	1	451	2	473	6.00e-29	137
Utg9678	JANSVD010000004.1	95.349	86	4	0	478298	478383	18667	18582	6.00e-29	137
Utg9678	JANSVD010000004.1	95.122	82	4	0	249639	249720	1251779	1251698	1.00e-26	130
Utg9678	JANSVD010000004.1	98.592	71	0	1	1127455	1127524	1300433	1300363	4.67e-25	124
Utg9678	JANSVD010000004.1	100.000	67	0	0	821404	821470	1300363	1300429	4.67e-25	124
Utg9678	JANSVD010000004.1	77.366	243	31	14	1182457	1182687	1228361	1228591	1.68e-24	122
Utg9678	JANSVD010000004.1	91.954	87	7	0	86998	87084	1252411	1252497	1.68e-24	122
Utg9678	JANSVD010000004.1	77.273	220	41	5	6245	6462	1229211	1228999	6.04e-24	121
Utg9678	JANSVD010000004.1	87.500	112	4	3	1191986	1192087	1325350	1325461	6.04e-24	121
Utg9678	JANSVD010000004.1	88.235	102	8	2	1194903	1195003	3442	3540	2.17e-23	119
Utg9678	JANSVD010000004.1	97.059	68	2	0	783944	784011	1262856	1262923	2.81e-22	115
Utg9678	JANSVD010000004.1	86.000	100	12	1	6770	6867	14999	15098	1.69e-19	106
Utg9678	JANSVD010000004.1	96.825	63	2	0	894259	894321	1250284	1250346	1.69e-19	106
Utg9678	JANSVD010000004.1	90.244	82	6	2	805787	805868	1309311	1309232	1.69e-19	106
Utg9678	JANSVD010000004.1	95.385	65	3	0	1191296	1191360	3506	3442	6.09e-19	104
Utg9678	JANSVD010000004.1	89.873	79	6	1	1194526	1194602	1325460	1325382	7.87e-18	100
Utg9678	JANSVD010000004.1	81.884	138	7	5	1185918	1186047	1325425	1325552	7.87e-18	100
Utg9678	JANSVD010000004.1	96.364	55	1	1	816176	816230	1276309	1276256	1.70e-14	89.8
Utg9678	JANSVD010000004.1	89.041	73	5	2	3679	3748	1303017	1303089	6.13e-14	87.9
Utg9678	JANSVD010000004.1	94.643	56	1	2	815682	815736	1276374	1276428	2.20e-13	86.1
Utg9678	JANSVD010000004.1	94.444	54	1	2	815684	815736	1291515	1291463	2.85e-12	82.4
Utg9678	JANSVD010000004.1	100.000	43	0	0	240001	240043	17943	17901	1.03e-11	80.5
Utg9678	JANSVD010000004.1	94.231	52	1	2	815686	815736	1300429	1300379	3.69e-11	78.7
Utg9678	JANSVD010000004.1	91.228	57	5	0	1191669	1191725	1303089	1303033	3.69e-11	78.7
Utg9678	JANSVD010000004.1	97.727	44	1	0	150958	151001	964425	964468	1.33e-10	76.8
Utg9678	JANSVD010000004.1	92.593	54	3	1	1187605	1187658	1307869	1307921	1.33e-10	76.8
Utg9678	JANSVD010000004.1	85.714	70	7	3	3508	3574	1303017	1303086	6.17e-09	71.3
Utg9678	JANSVD010000004.1	95.238	42	2	0	1192046	1192087	12442	12401	7.98e-08	67.6
Utg9678	JANSVD010000004.1	97.436	39	1	0	1191322	1191360	1303089	1303051	7.98e-08	67.6
Utg9678	JANSVD010000004.1	82.716	81	5	8	1193616	1193687	1887	1967	1.03e-06	63.9
Utg9678	JANSVD010000001.1	94.138	6022	314	24	243727	249727	1360092	1354089	0.0	9129
Utg9678	JANSVD010000001.1	93.991	5658	287	30	243732	249355	1434918	1440556	0.0	8516
Utg9678	JANSVD010000001.1	94.958	5236	244	13	1127456	1132685	1091128	1085907	0.0	8189
Utg9678	JANSVD010000001.1	94.926	5242	245	13	816242	821477	1085907	1091133	0.0	8187
Utg9678	JANSVD010000001.1	94.939	5236	245	13	1127456	1132685	1055143	1060364	0.0	8183
Utg9678	JANSVD010000001.1	94.907	5242	246	13	816242	821477	1060364	1055138	0.0	8181
Utg9678	JANSVD010000001.1	92.897	4843	327	7	529604	534430	2225134	2220293	0.0	7022
Utg9678	JANSVD010000001.1	93.041	4627	288	18	530018	534628	1397942	1402550	0.0	6730
Utg9678	JANSVD010000001.1	93.213	4597	268	27	1127460	1132039	2268235	2263666	0.0	6721
Utg9678	JANSVD010000001.1	93.193	4598	268	27	816888	821468	2263666	2268235	0.0	6715
Utg9678	JANSVD010000001.1	93.778	4436	259	7	530018	534437	1404652	1409086	0.0	6647
Utg9678	JANSVD010000001.1	93.715	4423	267	7	530018	534430	1307591	1312012	0.0	6617
Utg9678	JANSVD010000001.1	93.626	4346	264	8	530094	534430	1323803	1328144	0.0	6479
Utg9678	JANSVD010000001.1	97.249	3708	81	4	211411	215097	1543559	1547266	0.0	6263
Utg9678	JANSVD010000001.1	95.374	2724	121	5	1127456	1130178	2249009	2251728	0.0	4327
Utg9678	JANSVD010000001.1	95.341	2726	121	5	818749	821473	2251728	2249008	0.0	4325
Utg9678	JANSVD010000001.1	95.244	2565	119	3	894259	896822	1159345	1156783	0.0	4058
Utg9678	JANSVD010000001.1	95.244	2565	119	3	894259	896822	1681140	1678578	0.0	4058
Utg9678	JANSVD010000001.1	95.244	2565	119	3	894259	896822	2213774	2216336	0.0	4058
Utg9678	JANSVD010000001.1	95.242	2564	119	3	894260	896822	1281041	1278480	0.0	4056
Utg9678	JANSVD010000001.1	95.183	2491	117	3	894333	896822	1112526	1110038	0.0	3932
Utg9678	JANSVD010000001.1	97.699	1956	42	3	215083	217036	1552895	1554849	0.0	3360
Utg9678	JANSVD010000001.1	97.222	1764	46	3	328915	330676	1320326	1318564	0.0	2983
Utg9678	JANSVD010000001.1	90.026	2336	162	24	781738	784015	993672	995994	0.0	2957
Utg9678	JANSVD010000001.1	89.905	2328	169	26	781741	784015	1289502	1291816	0.0	2937
Utg9678	JANSVD010000001.1	89.905	2328	169	26	781741	784015	1576570	1578884	0.0	2937
Utg9678	JANSVD010000001.1	89.824	2329	168	26	781740	784015	1472504	1470192	0.0	2924
Utg9678	JANSVD010000001.1	89.820	2328	168	26	781741	784015	1354089	1351778	0.0	2922
Utg9678	JANSVD010000001.1	89.854	2326	165	23	781736	784003	1626612	1624300	0.0	2922
Utg9678	JANSVD010000001.1	89.301	2346	170	22	781737	784024	1459950	1457628	0.0	2867
Utg9678	JANSVD010000001.1	89.287	2343	174	22	781741	784024	1149582	1147258	0.0	2865
Utg9678	JANSVD010000001.1	89.225	2348	172	23	781735	784024	1491720	1494044	0.0	2859
Utg9678	JANSVD010000001.1	89.155	2342	173	23	781741	784024	1115273	1117591	0.0	2843
Utg9678	JANSVD010000001.1	79.794	4073	689	105	210971	214981	1607806	1611806	0.0	2839
Utg9678	JANSVD010000001.1	84.726	2848	348	44	783945	786745	1721043	1723850	0.0	2769
Utg9678	JANSVD010000001.1	94.734	1766	89	2	813167	814931	1532553	1534315	0.0	2743
Utg9678	JANSVD010000001.1	94.734	1766	89	2	813167	814931	1569390	1567628	0.0	2743
Utg9678	JANSVD010000001.1	94.734	1766	89	2	813167	814931	1597488	1599250	0.0	2743
Utg9678	JANSVD010000001.1	94.677	1766	90	2	813167	814931	1244380	1246142	0.0	2737
Utg9678	JANSVD010000001.1	94.564	1766	90	3	813167	814931	1152623	1154383	0.0	2724
Utg9678	JANSVD010000001.1	94.466	1771	89	3	813167	814931	1265770	1267537	0.0	2719
Utg9678	JANSVD010000001.1	94.918	1712	83	2	813167	814877	1206332	1204624	0.0	2676
Utg9678	JANSVD010000001.1	93.998	1766	96	3	813167	814931	1344679	1342923	0.0	2665
Utg9678	JANSVD010000001.1	90.619	2036	149	11	782014	784015	1105421	1107448	0.0	2663
Utg9678	JANSVD010000001.1	89.689	2027	153	25	644739	646749	1362694	1364680	0.0	2534
Utg9678	JANSVD010000001.1	93.708	1653	74	13	1131053	1132691	1746274	1744638	0.0	2449
Utg9678	JANSVD010000001.1	93.708	1653	74	13	816236	817874	1744638	1746274	0.0	2449
Utg9678	JANSVD010000001.1	86.809	1918	226	19	210971	212878	1168556	1170456	0.0	2115
Utg9678	JANSVD010000001.1	86.701	1940	210	25	647486	649410	1366704	1368610	0.0	2109
Utg9678	JANSVD010000001.1	97.383	1223	31	1	894255	895477	1214209	1215430	0.0	2080
Utg9678	JANSVD010000001.1	92.204	1411	89	7	820063	821473	1427974	1429363	0.0	1977
Utg9678	JANSVD010000001.1	92.204	1411	89	7	820063	821473	1518418	1519807	0.0	1977
Utg9678	JANSVD010000001.1	92.199	1410	88	8	1127456	1128864	1429362	1427974	0.0	1975
Utg9678	JANSVD010000001.1	92.199	1410	88	7	1127456	1128864	1519806	1518418	0.0	1975
Utg9678	JANSVD010000001.1	92.280	1399	91	6	210948	212340	1038712	1037325	0.0	1969
Utg9678	JANSVD010000001.1	91.365	1436	98	9	782601	784015	1275775	1274345	0.0	1941
Utg9678	JANSVD010000001.1	85.091	1972	203	55	644488	646426	2231489	2233402	0.0	1929
Utg9678	JANSVD010000001.1	89.718	1420	122	13	210948	212359	1564551	1563148	0.0	1792
Utg9678	JANSVD010000001.1	89.811	1325	89	18	781741	783030	1317856	1316543	0.0	1657
Utg9678	JANSVD010000001.1	93.976	1079	63	2	817865	818942	1754927	1753850	0.0	1631
Utg9678	JANSVD010000001.1	93.976	1079	63	2	1129985	1131062	1753850	1754927	0.0	1631
Utg9678	JANSVD010000001.1	82.864	1990	167	94	1184533	1186441	3605	1709	0.0	1626
Utg9678	JANSVD010000001.1	94.031	1022	55	2	533415	534430	1585363	1586384	0.0	1544
Utg9678	JANSVD010000001.1	86.113	1397	146	27	210971	212340	1525708	1527083	0.0	1461
Utg9678	JANSVD010000001.1	93.971	962	55	3	647715	648674	1730942	1731902	0.0	1452
Utg9678	JANSVD010000001.1	92.567	1009	69	5	533428	534430	1710162	1709154	0.0	1443
Utg9678	JANSVD010000001.1	93.168	849	51	7	533595	534437	2197115	2196268	0.0	1240
Utg9678	JANSVD010000001.1	88.639	1021	73	17	781734	782722	1619716	1620725	0.0	1203
Utg9678	JANSVD010000001.1	84.136	1267	160	28	478082	479334	1689075	1687836	0.0	1188
Utg9678	JANSVD010000001.1	86.216	1139	106	19	211212	212340	1105046	1103949	0.0	1186
Utg9678	JANSVD010000001.1	86.849	1095	102	20	211268	212340	1451979	1453053	0.0	1186
Utg9678	JANSVD010000001.1	86.057	1126	126	22	478293	479405	1060565	1061672	0.0	1181
Utg9678	JANSVD010000001.1	91.502	859	72	1	783158	784015	1316523	1315665	0.0	1181
Utg9678	JANSVD010000001.1	85.968	1126	127	22	478293	479405	1085706	1084599	0.0	1175
Utg9678	JANSVD010000001.1	80.504	1708	156	98	1189193	1190790	998249	996609	0.0	1146
Utg9678	JANSVD010000001.1	93.683	744	41	6	329792	330531	1648504	1649245	0.0	1109
Utg9678	JANSVD010000001.1	93.011	744	46	6	329792	330531	1691881	1692622	0.0	1081
Utg9678	JANSVD010000001.1	77.527	1860	348	49	215239	217051	1172785	1174621	0.0	1055
Utg9678	JANSVD010000001.1	82.143	1372	106	71	727	2029	590	1891	0.0	1048
Utg9678	JANSVD010000001.1	77.199	1842	375	38	215239	217052	1612040	1613864	0.0	1033
Utg9678	JANSVD010000001.1	82.941	1061	164	12	780364	781420	1674323	1675370	0.0	941
Utg9678	JANSVD010000001.1	81.212	1320	113	64	734	1995	996170	997412	0.0	939
Utg9678	JANSVD010000001.1	92.331	652	50	0	530039	530690	1710810	1710159	0.0	928
Utg9678	JANSVD010000001.1	89.558	747	57	14	528955	529691	2197823	2197088	0.0	928
Utg9678	JANSVD010000001.1	81.321	1151	160	30	478218	479334	1719484	1720613	0.0	883
Utg9678	JANSVD010000001.1	81.265	1233	96	78	1189617	1190776	2258	1088	0.0	872
Utg9678	JANSVD010000001.1	80.724	1188	168	36	478080	479230	1797258	1796095	0.0	869
Utg9678	JANSVD010000001.1	90.881	636	55	2	783383	784015	1269583	1270218	0.0	850
Utg9678	JANSVD010000001.1	89.055	667	68	4	783350	784011	2253960	2253294	0.0	822
Utg9678	JANSVD010000001.1	87.092	705	78	10	478293	478991	1372131	1371434	0.0	785
Utg9678	JANSVD010000001.1	87.092	705	78	10	478293	478991	1424773	1424076	0.0	785
Utg9678	JANSVD010000001.1	87.092	705	78	10	478293	478991	1509069	1508372	0.0	785
Utg9678	JANSVD010000001.1	88.647	643	63	4	783383	784015	1473171	1472529	0.0	774
Utg9678	JANSVD010000001.1	81.211	974	129	31	782521	783459	1717285	1718239	0.0	736
Utg9678	JANSVD010000001.1	80.089	1125	110	68	1189632	1190695	1014150	1013079	0.0	732
Utg9678	JANSVD010000001.1	84.391	788	49	36	727	1486	1015996	1016737	0.0	706
Utg9678	JANSVD010000001.1	83.462	780	92	22	248824	249577	1240427	1241195	0.0	691
Utg9678	JANSVD010000001.1	88.245	587	57	8	528926	529507	1586581	1587160	0.0	691
Utg9678	JANSVD010000001.1	84.925	670	83	15	648512	649173	1570099	1570758	0.0	662
Utg9678	JANSVD010000001.1	86.275	612	76	7	3269	3878	1022258	1021653	0.0	658
Utg9678	JANSVD010000001.1	97.606	376	6	2	6931	7303	1318564	1318939	1.04e-180	641
Utg9678	JANSVD010000001.1	76.499	1234	255	29	213764	214981	1171337	1172551	3.75e-180	640
Utg9678	JANSVD010000001.1	97.587	373	9	0	210951	211323	1323433	1323805	3.75e-180	640
Utg9678	JANSVD010000001.1	85.623	626	66	22	1191293	1191909	2285327	2285937	4.85e-179	636
Utg9678	JANSVD010000001.1	87.238	572	53	13	528962	529518	2225633	2225067	1.75e-178	634
Utg9678	JANSVD010000001.1	80.251	957	95	59	1189199	1190108	2282921	2283830	1.75e-178	634
Utg9678	JANSVD010000001.1	85.023	661	53	25	2662	3292	1023066	1022422	2.26e-177	630
Utg9678	JANSVD010000001.1	85.440	625	69	19	1191293	1191909	2284817	2285427	2.26e-177	630
Utg9678	JANSVD010000001.1	85.440	625	69	19	1191293	1191909	2285157	2285767	2.26e-177	630
Utg9678	JANSVD010000001.1	85.714	616	62	21	1191293	1191898	1021413	1022012	2.92e-176	627
Utg9678	JANSVD010000001.1	85.350	628	66	21	1191293	1191910	2286178	2286789	2.92e-176	627
Utg9678	JANSVD010000001.1	85.350	628	64	24	1191293	1191909	2284987	2285597	1.05e-175	625
Utg9678	JANSVD010000001.1	85.191	628	65	21	1191293	1191909	2286008	2286618	4.89e-174	619
Utg9678	JANSVD010000001.1	90.776	477	20	10	735	1187	1010589	1011065	6.32e-173	616
Utg9678	JANSVD010000001.1	85.008	627	69	21	1191293	1191909	2285837	2286448	2.27e-172	614
Utg9678	JANSVD010000001.1	85.294	612	65	22	1191293	1191894	2285497	2286093	1.06e-170	608
Utg9678	JANSVD010000001.1	92.237	438	19	9	1184080	1184505	4123	3689	3.80e-170	606
Utg9678	JANSVD010000001.1	84.665	626	72	21	1191293	1191909	1021243	1021853	4.92e-169	603
Utg9678	JANSVD010000001.1	84.640	625	74	16	1191293	1191909	2284647	2285257	4.92e-169	603
Utg9678	JANSVD010000001.1	83.409	657	100	7	648509	649163	1647702	1647053	1.77e-168	601
Utg9678	JANSVD010000001.1	84.530	627	72	19	1191293	1191909	2285667	2286278	2.29e-167	597
Utg9678	JANSVD010000001.1	82.427	717	90	27	1132707	1133395	1505838	1505130	2.96e-166	593
Utg9678	JANSVD010000001.1	83.308	659	95	10	648509	649163	1691080	1690433	2.96e-166	593
Utg9678	JANSVD010000001.1	84.370	627	69	25	1191293	1191906	1021583	1022193	1.38e-164	588
Utg9678	JANSVD010000001.1	84.528	614	73	19	1191293	1191898	2284477	2285076	1.38e-164	588
Utg9678	JANSVD010000001.1	84.160	625	77	16	1191293	1191909	2284307	2284917	4.96e-164	586
Utg9678	JANSVD010000001.1	89.241	474	39	8	528936	529404	2199867	2199401	6.41e-163	582
Utg9678	JANSVD010000001.1	86.476	525	65	5	3349	3872	2284903	2284384	1.39e-159	571
Utg9678	JANSVD010000001.1	88.511	470	44	7	528926	529392	1393685	1393223	3.00e-156	560
Utg9678	JANSVD010000001.1	85.981	535	55	16	1191387	1191909	2284051	2284577	1.40e-154	555
Utg9678	JANSVD010000001.1	85.321	545	71	7	3335	3878	2286784	2286248	1.40e-154	555
Utg9678	JANSVD010000001.1	86.561	506	62	5	3368	3872	2285394	2284894	5.03e-154	553
Utg9678	JANSVD010000001.1	86.301	511	65	4	3368	3877	1021650	1021144	1.81e-153	551
Utg9678	JANSVD010000001.1	86.561	506	61	6	3368	3871	1021820	1021320	1.81e-153	551
Utg9678	JANSVD010000001.1	86.275	510	67	3	3368	3877	2284714	2284208	1.81e-153	551
Utg9678	JANSVD010000001.1	86.680	503	59	7	3368	3867	2286415	2285918	1.81e-153	551
Utg9678	JANSVD010000001.1	86.627	501	62	4	3368	3867	2285734	2285238	6.50e-153	549
Utg9678	JANSVD010000001.1	85.900	539	47	19	1181844	1182375	4805	4289	2.34e-152	547
Utg9678	JANSVD010000001.1	87.216	485	52	7	528911	529392	1395805	1396282	3.03e-151	544
Utg9678	JANSVD010000001.1	88.671	459	33	7	781729	782168	293161	292703	1.09e-150	542
Utg9678	JANSVD010000001.1	85.988	521	55	13	1191400	1191909	1021000	1021513	1.09e-150	542
Utg9678	JANSVD010000001.1	87.712	472	48	7	528924	529392	1395731	1395267	1.09e-150	542
Utg9678	JANSVD010000001.1	86.166	506	64	5	3368	3872	2285224	2284724	1.09e-150	542
Utg9678	JANSVD010000001.1	86.193	507	62	7	3368	3872	2285904	2285404	1.09e-150	542
Utg9678	JANSVD010000001.1	85.965	513	65	6	3368	3878	2286585	2286078	1.09e-150	542
Utg9678	JANSVD010000001.1	86.564	521	33	22	1189257	1189759	1012004	1011503	3.91e-150	540
Utg9678	JANSVD010000001.1	84.644	547	77	6	478310	478855	1272550	1273090	1.41e-149	538
Utg9678	JANSVD010000001.1	86.255	502	62	5	3368	3867	2285564	2285068	1.41e-149	538
Utg9678	JANSVD010000001.1	87.342	474	48	8	528924	529392	1312182	1312648	6.55e-148	532
Utg9678	JANSVD010000001.1	87.342	474	48	8	528924	529392	1328324	1328790	6.55e-148	532
Utg9678	JANSVD010000001.1	84.192	563	66	14	7306	7859	4331	4879	1.10e-145	525
Utg9678	JANSVD010000001.1	85.545	505	69	4	3368	3872	2285054	2284554	1.10e-145	525
Utg9678	JANSVD010000001.1	85.602	507	66	6	3368	3872	2286075	2285574	1.10e-145	525
Utg9678	JANSVD010000001.1	87.076	472	49	8	528926	529392	1402549	1403013	3.94e-145	523
Utg9678	JANSVD010000001.1	85.185	513	69	6	3368	3878	1021990	1021483	5.10e-144	520
Utg9678	JANSVD010000001.1	85.404	507	67	6	3368	3872	2286245	2285744	5.10e-144	520
Utg9678	JANSVD010000001.1	86.122	490	54	13	1191428	1191909	2284264	2284747	6.60e-143	516
Utg9678	JANSVD010000001.1	91.223	376	33	0	701319	701694	1033127	1033502	8.53e-142	512
Utg9678	JANSVD010000001.1	91.223	376	33	0	701319	701694	1540835	1541210	8.53e-142	512
Utg9678	JANSVD010000001.1	91.223	376	33	0	701319	701694	1696153	1696528	8.53e-142	512
Utg9678	JANSVD010000001.1	81.746	630	86	23	646741	647359	1364876	1365487	6.64e-138	499
Utg9678	JANSVD010000001.1	85.625	480	53	15	1191428	1191898	1021200	1021672	4.00e-135	490
Utg9678	JANSVD010000001.1	86.076	474	45	4	783021	783474	1589383	1588911	4.00e-135	490
Utg9678	JANSVD010000001.1	92.420	343	24	1	649880	650220	1571342	1571684	1.44e-134	488
Utg9678	JANSVD010000001.1	85.164	519	27	18	727	1196	999662	1000179	5.17e-134	486
Utg9678	JANSVD010000001.1	90.959	365	17	4	647715	648066	1648061	1647700	3.11e-131	477
Utg9678	JANSVD010000001.1	90.411	365	19	4	647715	648066	1691439	1691078	6.74e-128	466
Utg9678	JANSVD010000001.1	88.947	380	37	3	701319	701694	1497204	1497582	2.42e-127	464
Utg9678	JANSVD010000001.1	85.000	480	47	11	781730	782191	1730808	1730336	2.42e-127	464
Utg9678	JANSVD010000001.1	85.495	455	48	11	781722	782168	1716830	1717274	1.13e-125	459
Utg9678	JANSVD010000001.1	92.977	299	18	2	329482	329780	1648243	1648538	6.83e-118	433
Utg9678	JANSVD010000001.1	92.977	299	18	2	329482	329780	1691620	1691915	6.83e-118	433
Utg9678	JANSVD010000001.1	82.903	503	57	23	1191986	1192477	1017847	1017363	1.14e-115	425
Utg9678	JANSVD010000001.1	87.228	368	46	1	783649	784016	1425043	1425409	1.91e-113	418
Utg9678	JANSVD010000001.1	83.556	450	51	17	1191293	1191734	2286348	2286782	6.93e-108	399
Utg9678	JANSVD010000001.1	77.599	808	79	56	1241	2029	1013050	1013774	8.97e-107	396
Utg9678	JANSVD010000001.1	97.403	231	6	0	7073	7303	1649245	1649015	3.22e-106	394
Utg9678	JANSVD010000001.1	97.403	231	6	0	7073	7303	1692622	1692392	3.22e-106	394
Utg9678	JANSVD010000001.1	85.156	384	55	2	783633	784015	1675606	1675988	1.16e-105	392
Utg9678	JANSVD010000001.1	86.226	363	44	6	3508	3867	1022193	1021834	1.50e-104	388
Utg9678	JANSVD010000001.1	91.003	289	21	4	534133	534420	1685832	1686116	1.94e-103	385
Utg9678	JANSVD010000001.1	81.637	501	56	21	3895	4373	2206	2692	6.98e-103	383
Utg9678	JANSVD010000001.1	91.166	283	19	6	87160	87438	1064487	1064767	9.03e-102	379
Utg9678	JANSVD010000001.1	91.166	283	19	6	87160	87438	1081784	1081504	9.03e-102	379
Utg9678	JANSVD010000001.1	89.216	306	27	4	1194700	1195003	2285427	2285126	3.25e-101	377
Utg9678	JANSVD010000001.1	89.216	306	27	4	1194700	1195003	2286448	2286147	3.25e-101	377
Utg9678	JANSVD010000001.1	88.254	315	34	2	3368	3681	1021480	1021168	4.20e-100	374
Utg9678	JANSVD010000001.1	90.311	289	23	4	534133	534420	1643749	1644033	4.20e-100	374
Utg9678	JANSVD010000001.1	96.476	227	7	1	1052010	1052235	2207395	2207169	4.20e-100	374
Utg9678	JANSVD010000001.1	96.444	225	8	0	1052010	1052234	1075610	1075386	1.51e-99	372
Utg9678	JANSVD010000001.1	96.444	225	8	0	1052010	1052234	1491504	1491728	1.51e-99	372
Utg9678	JANSVD010000001.1	90.813	283	19	7	87160	87438	1500122	1499843	1.51e-99	372
Utg9678	JANSVD010000001.1	86.866	335	39	4	3349	3681	2284563	2284232	5.43e-99	370
Utg9678	JANSVD010000001.1	82.472	445	55	19	1191293	1191729	1021753	1022182	1.95e-98	368
Utg9678	JANSVD010000001.1	96.035	227	8	1	1052010	1052235	1573800	1573574	1.95e-98	368
Utg9678	JANSVD010000001.1	96.396	222	8	0	1052010	1052231	1126321	1126542	7.03e-98	366
Utg9678	JANSVD010000001.1	96.000	225	9	0	1052010	1052234	1143226	1143450	7.03e-98	366
Utg9678	JANSVD010000001.1	81.514	449	79	4	216605	217051	1455284	1455730	7.03e-98	366
Utg9678	JANSVD010000001.1	81.432	447	79	4	216605	217049	1529314	1529758	9.09e-97	363
Utg9678	JANSVD010000001.1	95.964	223	9	0	769518	769740	1724689	1724911	9.09e-97	363
Utg9678	JANSVD010000001.1	95.946	222	9	0	1052010	1052231	1119394	1119173	3.27e-96	361
Utg9678	JANSVD010000001.1	88.235	306	30	4	1194700	1195003	2284577	2284276	3.27e-96	361
Utg9678	JANSVD010000001.1	88.235	306	30	4	1194700	1195003	2285767	2285466	3.27e-96	361
Utg9678	JANSVD010000001.1	88.235	306	30	4	1194700	1195003	2285937	2285636	3.27e-96	361
Utg9678	JANSVD010000001.1	84.553	369	51	5	3505	3872	2286788	2286425	3.27e-96	361
Utg9678	JANSVD010000001.1	96.330	218	8	0	769523	769740	1552904	1552687	1.18e-95	359
Utg9678	JANSVD010000001.1	80.651	522	50	32	1189632	1190132	1008723	1008232	4.23e-95	357
Utg9678	JANSVD010000001.1	90.942	276	10	3	441	702	1017108	1017382	4.23e-95	357
Utg9678	JANSVD010000001.1	88.814	295	27	4	1194711	1195003	1022012	1021722	4.23e-95	357
Utg9678	JANSVD010000001.1	89.753	283	24	5	1135972	1136251	1064487	1064767	4.23e-95	357
Utg9678	JANSVD010000001.1	89.753	283	24	5	1135972	1136251	1081784	1081504	4.23e-95	357
Utg9678	JANSVD010000001.1	87.948	307	29	6	1194700	1195003	2285597	2285296	1.52e-94	355
Utg9678	JANSVD010000001.1	87.948	307	30	5	1194700	1195003	2286278	2285976	1.52e-94	355
Utg9678	JANSVD010000001.1	87.908	306	31	4	1194700	1195003	2286618	2286317	1.52e-94	355
Utg9678	JANSVD010000001.1	89.399	283	24	6	1135972	1136251	1500122	1499843	1.97e-93	351
Utg9678	JANSVD010000001.1	80.973	452	78	8	216605	217052	1560930	1560483	1.97e-93	351
